id,company_name,slug,former_names,small_logo_thumb_url,website,all_locations,long_description,description,team_size,industry,subindustry,launched_at,tags,tags_highlighted,top_company,isHiring,nonprofit,batch,status,industries,regions,stage,app_video_public,demo_day_video_public,app_answers,question_answers,url,api,yc_page
30756,Nottelabs,nottelabs,[],https://bookface-images.s3.amazonaws.com/small_logos/63003c4a4bcce138151403c1e186fcebf3dfa34a.png,https://www.notte.cc/,"San Francisco, CA, USA","Nottelabs designs browsers using agents for enterprise. Focused on reliability and scalability, we convert websites into structured text APIs to power LLM-driven web scraping and workflow automation, with full support for stealth, vaults, and enterprise tooling.",Building infrastructure for reliable web agents,5.0,B2B,B2B,1752518156,"['Developer Tools', 'Automation', 'AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/nottelabs,https://yc-oss.github.io/api/batches/summer-2025/nottelabs.json,https://www.ycombinator.com/companies/nottelabs
30758,Hera,hera-video,[],https://bookface-images.s3.amazonaws.com/small_logos/74b33eae20672c87a08f3ca790501128e2c07280.png,https://hera.video/,"San Francisco, CA, USA","Hera is an AI motion designer that turns 5-hour projects into 5-minute tasks. 

When you're a YouTuber making an infographic animation, instead of spending hours manually clicking buttons in Adobe After Effects, you can create the same animation in minutes in Hera. 

Through talking to our users, we realized that 95% of time spent on motion graphics is manual button clicking, not creative work. This insight led us to focus on automating the tedious parts while giving the user all creative control.

We launched in May 2025, got 100k waitlist signups in 8 weeks, and we're doubling revenue monthly.",AI Motion Designer,2.0,B2B,"B2B -> Engineering, Product and Design",1751591849,"['Generative AI', 'SaaS', 'Design Tools']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/hera-video,https://yc-oss.github.io/api/batches/summer-2025/hera-video.json,https://www.ycombinator.com/companies/hera-video
30759,Certus AI,certus-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/4913536f9defe2e375acb9a499aa2ac443e9dc95.png,https://www.certus-ai.com/,"San Francisco, CA, USA","Certus AI is replacing the restaurant phone line with Voice AI.

Restaurants lose up to $100,000 per year per location from missed calls, lost orders, and abandoned hold lines. Staff are overwhelmed. IVRs frustrate customers. Call centers are expensive and impersonal.

It’s 2025. Guests don’t leave voicemails or wait on hold. They just move on.

Certus is an AI voice agent built for restaurants. It answers every call, 24/7 — taking orders, processing deliveries, booking reservations, upselling, and handling complaints in English, Spanish, French and more. Certus is built to manage the phone line end to end, from the customer call to the restaurant tech stack, with zero human intervention required. It currently integrates with industry-leading systems like Toast, Square, Clover, UberEats, DoorDash, and more.

We’re building the voice layer of the modern restaurant — the employee they’ll never fire.

We started Certus because we lived the pain. Gurveer (CEO) grew up answering phones in his family’s restaurant and helped operate them, growing from 1 to 11 locations in 7 years. Later, he and Adam (CRO) ran a restaurant growth startup to help others increase revenue, but kept watching clients bleed cash because no one picked up the phone. So we built the solution the industry always wished existed.

Until now, this problem was considered unsolvable. But Voice AI has finally crossed the conversational chasm and 72% of consumers now prefer AI over humans as long as it means faster and better service.

More importantly, the market is begging for this. The North American restaurant industry crossed $1 trillion in 2024, and it's projected to hit $1.5 trillion in 2025. Yet over $100 billion is still lost annually to missed calls, human error, and outdated tech. As the market continues to grow, so do the losses!

Our customers say it best:

- “Certus changed my life overnight.”
- “We were losing the ability to give great in-house service — the phone was killing us.”
-  “70% of my business comes through the phone. That’s mine and my 16 staffs livelihood.”
- “Before Certus, I used to lose 40 - 60 calls a day…. now my printer just stays printing!”
-  “I’ve been in the business 38 years. I’ve been waiting for this since then.”

Certus is here to fix the $120B phone problem — one call at a time.

And in doing so, we’re redefining how the restaurant industry communicates forever, starting with the phone line.",Replacing the restaurant phone line with Voice AI,3.0,B2B,B2B,1753135662,"['Artificial Intelligence', 'SaaS', 'B2B', 'Restaurant Tech', 'AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/certus-ai,https://yc-oss.github.io/api/batches/summer-2025/certus-ai.json,https://www.ycombinator.com/companies/certus-ai
30761,Reacher,reacher,[],https://bookface-images.s3.amazonaws.com/small_logos/e18f0a8b8fff511049fe03b4ad0dc3b98bce28b5.png,https://reacherapp.com/,"San Francisco, CA, USA; Remote","Reacher automates affiliate marketing for enterprise brands, replacing teams of 5+ people with AI-powered creator discovery, outreach, and management. 

Trusted by brands driving $20M+ in GMV, we're building the largest marketplace where creators access premium deals guided by an AI talent manager, while brands access our vetted network of top creators.",We help brands scale creator partnerships 10x faster,8.0,B2B,B2B,1750191046,"['Marketplace', 'B2B', 'E-commerce', 'Creator Economy', 'AI']",[],False,True,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada', 'Remote', 'Fully Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/reacher,https://yc-oss.github.io/api/batches/summer-2025/reacher.json,https://www.ycombinator.com/companies/reacher
30762,Kernel,kernel,[],https://bookface-images.s3.amazonaws.com/small_logos/99f219c3bf45966a5083306e113e41c33e2a056a.png,https://www.onkernel.com/,"San Francisco, CA, USA","Kernel is the best place in the world to launch web agents and browser automations. We handle the hard parts of running browser infrastructure in the cloud so you don’t have to: spinning up browsers quickly, responsive read/write live view, logs, headless vs. headful mode, replays, residential proxies, and more. Our API allows developers to instantly launch browsers in the cloud, so you can focus on your core product logic rather than the infra underneath.

Our customers use Kernel to launch QA agents, vertical-specific agents that automate back office processes, and more.

We're open source, HIPAA-compliant (SOC2 Type 2 pending), & compatible with every browser/web agent framework (Playwright, Puppeteer, CUA, Browser Use, Magnitude, etc). Check us out —> https://github.com/onkernel/kernel-images",High performance browsers-as-a-service for web agents & automations,5.0,B2B,B2B -> Infrastructure,1753229701,"['Developer Tools', 'Cloud Computing', 'Infrastructure', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Infrastructure']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/kernel,https://yc-oss.github.io/api/batches/summer-2025/kernel.json,https://www.ycombinator.com/companies/kernel
30763,dScribe AI,dscribe-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/741086b6ee1ac324a06d9b831065e36b5b8e9d9b.png,https://dscribeai.com/,"Overland Park, KS, USA","dScribe AI uses autonomous drones and 3D vision to track bulk inventory. We're starting by helping the ag and mining industry track stockpiles of grain and gravel.

Bulk inventory tracking is broken. Companies either rely on guesstimates or pay for expensive manual surveys which are still off by 20 to 30%. Without accurate numbers, it’s hard to plan logistics, like how many truckloads are needed. And it creates accounting issues by misreporting inventory value, hurting financial planning and leading to missed opportunities.

We’ve lived this problem, and we know how to solve it. Warren saw it firsthand as a Product Manager at Milk Moovement, a $20M Series A AgTech startup, working closely with feed suppliers and farm managers. Jordan scaled Microsoft Azure’s largest public API, handling over 700M requests/month, and sold software to a public company. Cole was engineer #3 at Tropic, scaling it from seed to Series B, and later led engineering at an AI startup.

We’ve built an integrated hardware and software platform that’s now being piloted by some of the largest agriculture and construction companies in North America. As industries demand real-time visibility into the physical world, dScribe AI is positioned to become the system of record for inventory that don’t fit in traditional boxes and barcodes.


",Track bulk inventory with autonomous drones and 3D vision,3.0,B2B,B2B,1752017595,"['Artificial Intelligence', 'Drones', 'B2B', 'Agriculture', 'Industrial']",[],False,False,False,Summer 2025,Active,"['B2B', 'Supply Chain and Logistics']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/dscribe-ai,https://yc-oss.github.io/api/batches/summer-2025/dscribe-ai.json,https://www.ycombinator.com/companies/dscribe-ai
30768,Okibi,okibi,[],https://bookface-images.s3.amazonaws.com/small_logos/3c2f1b7539d172894c5a52bd97c07fa059c46ce1.png,https://okibi.ai,"San Francisco, CA, USA","Whether you're building an internal workflow automation to remove repetitive or time consuming tasks, or launching your own product with Agents, Okibi can help you build it.

Building AI agents typically requires complex, time-consuming setup, including tool calling, LLM syntax management, multi-agent orchestration, browser use, evals, and hosting deployments.

Our web app provides a chat interface and toolkit to easily create agents. Just describe your agent in natural language, similar to vibecoding, and our app automatically generates your agent's architecture, tool calls, human in the loop, browser user, and runs evals on your agent.

This approach significantly reduces development complexity and time.","Build agents using natural language, it's Lovable for agents",2.0,B2B,B2B,1752707566,"['AIOps', 'B2B', 'Automation', 'AI', 'Conversational AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/okibi,https://yc-oss.github.io/api/batches/summer-2025/okibi.json,https://www.ycombinator.com/companies/okibi
30769,Juxta,juxta,[],https://bookface-images.s3.amazonaws.com/small_logos/0e2406b819c520b6b5c6f58e45423c720bf0661d.png,https://usejuxta.org,"San Francisco, CA, USA","Juxta is creating the first Universal Positioning System (UPS) — a GPS alternative that can monitor movement anywhere on earth with no new hardware, minimal internet connection, and remote deployment. Using custom machine learning models and a first-of-its-kind synthetic fingerprinting technology, Juxta can make any indoor, outdoor, or underground space location-aware in minutes for a fraction of the cost of any other geospatial technology.

Juxta's UPS can be leveraged across industries — from securely tracking soldiers in combat zones to providing offline positioning for robots to offering asset tracking in warehouses and ports around the globe.",Building a GPS alternative 100x more powerful with no hardware needed.,,B2B,B2B,1751908614,"['Indoor Mapping', 'Computer Vision', 'ML']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/juxta,https://yc-oss.github.io/api/batches/summer-2025/juxta.json,https://www.ycombinator.com/companies/juxta
30771,Flywheel AI,flywheel-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/20c7285daed594e49818c41dd7e677796b8e4b61.png,https://useflywheel.ai/,,"Flywheel AI converts any existing excavators for contractors to enable remote ops to increase safety and productivity, and use robotics context dataset to train autonomous policies.",Waymo for excavators,2.0,Industrials,Industrials -> Manufacturing and Robotics,1750156128,"['Deep Learning', 'Hardware', 'Construction']",[],False,False,False,Summer 2025,Active,"['Industrials', 'Manufacturing and Robotics']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/flywheel-ai,https://yc-oss.github.io/api/batches/summer-2025/flywheel-ai.json,https://www.ycombinator.com/companies/flywheel-ai
30772,stagewise,stagewise,[],https://bookface-images.s3.amazonaws.com/small_logos/77a0945ae8c271b92f411a28c4d7ed11be60ad29.png,https://stagewise.io,"Bielefeld, NRW, Germany","stagewise is the first frontend coding agent for existing production-grade web apps. It lives right inside your browser, makes changes in your local codebase and is compatible with all kinds of frameworks and setups - allowing it to be retrofitted into any existing project.

Our agent enables you to show and tell what you want to change - all while using your app on localhost and without having to switch to external tools. Making changes is as easy as selecting elements, giving a simple prompt like “make it green and put it in the top right corner”, and immediately seeing the result.

We're two founders from Germany who met while working at a B2B SaaS startup. With backgrounds in both enterprise engineering (Rheinmetall, dSPACE) and building web apps used by thousands, we have the unique blend of discipline and product sense needed to build this.

After making our initial launch with the open-sourced toolbar that puts your favorite coding agent right inside your browser and going viral with it, we’re now launching a high-speed coding agent dedicated to frontend development - taking our product and the experience of our users to the next level.

Our vision is to empower anyone to create well-designed applications, regardless of their technical skill. We start with developers who lack design experience, but our ultimate goal is to change how products are built. stagewise will enable non-technical stakeholders - product managers, designers, and marketers - to directly iterate on the UI themselves, creating a new, collaborative workflow and making us the essential tool for building on the web.",The frontend coding agent for production codebases,2.0,B2B,"B2B -> Engineering, Product and Design",1751997318,"['Artificial Intelligence', 'Developer Tools', 'Web Development']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['Germany', 'Europe']",Early,True,False,,False,https://www.ycombinator.com/companies/stagewise,https://yc-oss.github.io/api/batches/summer-2025/stagewise.json,https://www.ycombinator.com/companies/stagewise
30776,Magnetic,magnetic,[],https://bookface-images.s3.amazonaws.com/small_logos/9c6be0818283f49c20fc921c3bc7db67bfb60bf5.png,https://www.magnetictax.com,,"Magnetic scans client documents - from handwritten charity notes to excel spreadsheet Schedule Cs to multi-state K-1s - and enters them into tax software automatically, saving hours of tedious data entry. 

The accounting profession is facing a massive talent shortage, as graduates choose different professions and the old guard begins to retire. As a result, CPA and tax preparation firms are awash in clientele, but unable to keep up. At many firms, phones go unanswered, clients are ""fired"", and websites are taken down, as the existing workforce tries to handle the grueling 80 hour+ weeks necessary to push through tax season to the April 15th deadline.

We built this because a former colleague who owns her own tax firm asked us to automate her workload, and we quickly realized the massive opportunity. Thomas brings deep domain expertise as the former Head of Product at Keeper (YC W19), where he built tax engine automation systems and an OCR form scanning system that outperformed everything else on the market. At Keeper, he leveraged early access to OpenAI's LLMs (well before ChatGPT) to build systems that automated the entire tax filing process, allowing a tiny team of CPAs to process thousands of returns with near zero busy work. Patrick was the first engineer at FunCraft, shipping multiple mobile games with 1M+ downloads and building scalable shared codebases. We've worked together since 2017, including co-leading multiple teams at Zynga as PM & Tech Lead respectively.

We launched this year in the middle of tax season and quickly processed hundreds of returns, earning thousands in ARR, and since tax season we've been growing customers by >30% month-over-month. We've completely automated over 25% of the return process so far and developed a proprietary vision model that beats incumbent scanning technology by almost 2x on accuracy - jumping from 50% field-level accuracy to 89%, approaching the quality of their expensive human-verified service at 92%.

The opportunity is massive - there are 80M US personal tax returns filed via professionals annually, in a $2B outsourcing market where individual CPA firms currently pay $100k-$1M per year for inferior services. We're positioned to capture significant market share by offering better accuracy & document coverage, instant processing, and superior user experience.

We've built this kind of software before, we've worked together for years (and even lived together), we've built products to $10M ARR before, and we have the grit to outwork anyone in this space.",AI tax preparation for CPAs,2.0,B2B,B2B -> Productivity,1750477681,[],[],False,True,False,Summer 2025,Active,"['B2B', 'Productivity']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/magnetic,https://yc-oss.github.io/api/batches/summer-2025/magnetic.json,https://www.ycombinator.com/companies/magnetic
30777,Modelence,modelence,[],https://bookface-images.s3.amazonaws.com/small_logos/29b7379070cfa5f91e4300dce0bab8471d55a5d0.png,https://modelence.com,"San Francisco, CA, USA; Remote","You built the demo in a weekend. Now you need auth, a prod-grade database, real-time events, AI observability, cron jobs, email, monitoring… and you needed them yesterday.

We spent a decade at our previous startup, building a platform while scaling to millions of users and customers like Meta & Netflix. Now we put that into an open-source framework, so others wouldn’t have to do the same from scratch.

Modelence is a batteries-included framework that abstracts away boilerplate so you can just focus on building your product logic and nothing else - it’s like Next.js + Vercel + Supabase on a single platform, built for full-stack TypeScript.

Shipping production apps is much harder than building a prototype that runs locally and 95% of all production apps share the same building blocks. We did a massive amount of work on our previous platforms that was not specific to our product, and we’ve created Modelence to abstract that away:
- Authentication
- Database setup
- Hosting / CDN
- AI integration (LLM observability, prompts)
- Real-time events
- Cron jobs
- Email service
- Monitoring
- Analytics
- Admin dashboards

Andrej Karpathy recently posted about this same exact problem:
https://x.com/karpathy/status/1905051558783418370

and explained it further in his YC AI Startup School talk:
https://youtu.be/LCEmiRjPEtQ?feature=shared&t=1940",All-in-one TypeScript platform for startups,3.0,B2B,B2B -> Infrastructure,1752778004,"['Developer Tools', 'Infrastructure']",[],False,False,False,Summer 2025,Active,"['B2B', 'Infrastructure']","['United States of America', 'America / Canada', 'Remote', 'Fully Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/modelence,https://yc-oss.github.io/api/batches/summer-2025/modelence.json,https://www.ycombinator.com/companies/modelence
30778,Perspectives Health,perspectives-health,[],https://bookface-images.s3.amazonaws.com/small_logos/d4d717434657a084785d53a7ab208f3a1b202dae.png,https://perspectiveshealth.ai/,"San Francisco, CA, USA",,Automating EMRs for frontline clinicians,4.0,Healthcare,Healthcare -> Healthcare IT,1751446455,"['Workflow Automation', 'Healthcare', 'Mental Health', 'Healthcare IT']",[],False,False,False,Summer 2025,Active,"['Healthcare', 'Healthcare IT']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/perspectives-health,https://yc-oss.github.io/api/batches/summer-2025/perspectives-health.json,https://www.ycombinator.com/companies/perspectives-health
30779,Anytrace,anytrace,"['Glade', 'Sandfish']",https://bookface-images.s3.amazonaws.com/small_logos/bc19730e88c6efd02f5d493a5a665dad188e2188.png,http://anytrace.ai/,"San Francisco, CA, USA","Anytrace is the first AI agent that automates the end-to-end workflow of a support engineer. Our agent resolves technical support tickets by interacting with customers, investigating root causes, and tracking issues to completion.

Sam (CEO) was previously the co-founder and CEO of a DevOps platform that raised $2M. Taira (CTO) was the youngest SDE 2 at AWS Sagemaker Inference. We have over five years of experience handling technical support for customers ranging from small startups to Fortune 500 companies like Salesforce.

We came into YC with just an idea, and we already have our first pilot customer paying $5 per support ticket.

Essentially every B2B software company devotes engineering time to support, and our goal is to automate this away.",The AI support engineering agent,2.0,B2B,"B2B -> Engineering, Product and Design",1753758221,"['Generative AI', 'Workflow Automation', 'Customer Support']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/anytrace,https://yc-oss.github.io/api/batches/summer-2025/anytrace.json,https://www.ycombinator.com/companies/anytrace
30782,TectoAI,tectoai,[],https://bookface-images.s3.amazonaws.com/small_logos/660e2396a1d079a64a42ea2a4ce4b81cefd385f0.png,https://www.tecto.ai/,"San Francisco, CA, USA","We help your company identify roles that can be filled by agentic AI tools, onboard them quickly, monitor their performance and behavior post deployement, ensure they remain compliant, and aligned with regulations. Tecto is building the HR system for managing your AI employees! ",Governance for AI Employees,2.0,B2B,B2B,1752441321,"['AIOps', 'Artificial Intelligence', 'B2B', 'AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/tectoai,https://yc-oss.github.io/api/batches/summer-2025/tectoai.json,https://www.ycombinator.com/companies/tectoai
30789,Interfere,interfere,[],https://bookface-images.s3.amazonaws.com/small_logos/c5a8dbf97e68dbed29a766e3ea5a4929c2ae74bc.png,https://interfere.com,,,The self-healing layer of the internet,1.0,B2B,"B2B -> Engineering, Product and Design",1752094986,[],[],False,True,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/interfere,https://yc-oss.github.io/api/batches/summer-2025/interfere.json,https://www.ycombinator.com/companies/interfere
30794,Vulcan Technologies,vulcan-technologies,[],https://bookface-images.s3.amazonaws.com/small_logos/99289e9c71cb1127d9713f9951ef029e17d28248.png,https://www.vulcan-tech.com/,,"Vulcan primarily offers two different AI services for two different constituencies:
1) Automatic regulatory drafting for executive branch agencies in government and 
2) Regulatory compliance and comment for industry
Beneath these tools is a proprietary system that we call ""intelligent legal cartography,"" an automatic mapping of relationships between statutes, regulations, and case law. In short: Vulcan equips agencies to comply with changing state and federal law, and enables business to comment, contest, and comply with regulatory requirements.",AI legal cartography,3.0,B2B,B2B -> Legal,1750286926,"['Artificial Intelligence', 'SaaS', 'GovTech', 'Compliance']",[],False,False,False,Summer 2025,Active,"['B2B', 'Legal']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/vulcan-technologies,https://yc-oss.github.io/api/batches/summer-2025/vulcan-technologies.json,https://www.ycombinator.com/companies/vulcan-technologies
30796,Outrove,outrove,[],https://bookface-images.s3.amazonaws.com/small_logos/90fdf57ee767b5dd755c70594623163dda1cbae4.png,https://www.outrove.ai/,"San Francisco, CA, USA","Outrove is the world’s most realistic AI recruiter, with a human-appearing interview agent that has both video and audio and can join Google Meet calls.
",Ultra-realistic AI Recruiter,2.0,B2B,Unspecified,1753159084,"['Recruiting', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Recruiting and Talent']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/outrove,https://yc-oss.github.io/api/batches/summer-2025/outrove.json,https://www.ycombinator.com/companies/outrove
30797,Veritus Agent,veritus-agent,[],https://bookface-images.s3.amazonaws.com/small_logos/b301b9f0345d2f7e32e073734be71f290ed3ea40.png,http://veritusagent.ai,"San Francisco, CA, USA","Veritus is a platform for deploying AI agents for loan servicing and collections, including inbound and outbound voice agents. Our agents negotiate repayment plans, follow up across channels, and drive recoveries with zero human involvement.

We license our platform to lenders and collections agencies, and we're also in the process of getting licensed in all 50 states to enable our own third-party collections and debt buying. By combining cutting edge voice AI with deep regulatory compliance and vertical specialization we're able to drastically reduce the cost-to-collect while increasing recovery rates. ",AI agents for loan servicing and collections,5.0,Fintech,Fintech -> Credit and Lending,1753735109,"['Fintech', 'Lending', 'AI']",[],False,True,False,Summer 2025,Active,"['Fintech', 'Credit and Lending']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/veritus-agent,https://yc-oss.github.io/api/batches/summer-2025/veritus-agent.json,https://www.ycombinator.com/companies/veritus-agent
30804,Luminal,luminal,[],https://bookface-images.s3.amazonaws.com/small_logos/1d9c818fe88489dd24e5032f7a25a97571050869.png,https://luminalai.com,"San Francisco, CA, USA","Luminal builds an ML framework and compiler that generates GPU code.
Our stack 10x's model speed while simplifying deployment and cutting idle GPU costs

Github: https://github.com/jafioti/luminal
Discord: https://discord.gg/2Mxur3CgYT",Simple ML framework and cloud for generating fast GPU code.,3.0,B2B,B2B -> Infrastructure,1752295982,"['Machine Learning', 'Open Source', 'Cloud Computing', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Infrastructure']","['United States of America', 'America / Canada']",Early,False,False,,True,https://www.ycombinator.com/companies/luminal,https://yc-oss.github.io/api/batches/summer-2025/luminal.json,https://www.ycombinator.com/companies/luminal
30805,RealRoots,realroots,['RealRoots Inc.'],https://bookface-images.s3.amazonaws.com/small_logos/b1826c85adc2f6ea01d50ca7c977e6f72c739c3f.png,http://www.therealroots.com,,"RealRoots is a mobile app that guarantees women lifelong friendships. After a quick 10-minute survey, we match each user with compatible friends nearby. From there, our AI assistant plans thoughtful, recurring hangs - so her social calendar stays full of meaningful connection.",RealRoots is a mobile app that guarantees women lifelong friendships.,4.0,Consumer,Consumer -> Social,1750729944,[],[],False,True,False,Summer 2025,Active,"['Consumer', 'Social']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/realroots,https://yc-oss.github.io/api/batches/summer-2025/realroots.json,https://www.ycombinator.com/companies/realroots
30806,Uplift AI,uplift-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/4c2008e580fb1146da7922b566c2a03af87f5a0c.png,https://upliftai.org/,,"We build speech understanding and speech generation models for the five major languages spoken in Pakistan, where 42% of the adult population can not read any language. 

Pakistan is the 5th most populous country in the world with a $411 billion GDP. Yet its overlooked and no practical voice models exist for the local languages.

With our APIs and SDKs, businesses offer high-quality voice interfaces in domains like banking, agriculture, healthcare, and government services. This enables them to finally offer digital services to every customer -- often for the first time.

Our founding team has a decade of experience building world-leading voice products, including at Alexa and Siri. We have launched entire AWS services; and software written by us previously is used by millions daily.

We do in-house research and development. We gather our own data, then train and deploy our own models. We own our technology stack end-to-end.

We are on a mission to uplift entire nations through better access to digital information and digital services.",Foundational Voice AI for underserved languages,5.0,B2B,B2B,1750590533,"['Speech Recognition', 'Conversational AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['Remote', 'Partly Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/uplift-ai,https://yc-oss.github.io/api/batches/summer-2025/uplift-ai.json,https://www.ycombinator.com/companies/uplift-ai
30813,Blue,blue,[],https://bookface-images.s3.amazonaws.com/small_logos/f718a96f18441a4d4318fcd60339769b1c6a4118.png,https://heyblue.com/,"Santa Clara, CA, USA","Blue is the first voice assistant that can control every app on your phone.

Most assistants today, such as Siri, Alexa, or Gemini, are limited to narrow functions like setting timers or answering questions. They cannot message your friends on Messenger, send money on Venmo, or compare ride-share prices to book the best option.

Blue can do all of this and more.

It taps, swipes, and types like a human on both Android and iPhone, so it doesn't need any app-specific integrations. This is made possible through a voice-first computer-use model as well as a custom hardware. 

It already works in the real world. Users are texting, shopping, and navigating their phones completely hands-free. People who are commuting, cooking, or multitasking are using Blue to reclaim meaningful time during their day.

Our team brings rare and highly complementary experience. Omar led Google Assistant’s transition to LLMs and holds one of the earliest patents in LLM-based computer control. Peter brings decades of experience designing and building voice-first dialog systems, holds multiple design patents, and was most recently the design lead at Google DeepMind serving actions on the Gemini Live model. Farhan helped ship Apple’s Vision Pro and holds more than 50 patents in hardware and systems design. He's also led several products end-to-end from early prototyping to mass production and global fulfillment.

Together, we have built systems used by billions of people and are now building something even more fundamental: re-inventing the way we use and interact with technology.",The first voice assistant that can control every app on your phone.,3.0,Consumer,Consumer,1753836546,"['Hardware', 'Speech Recognition', 'AI', 'AI Assistant']",[],False,False,False,Summer 2025,Active,['Consumer'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/blue,https://yc-oss.github.io/api/batches/summer-2025/blue.json,https://www.ycombinator.com/companies/blue
30818,Nox Metals,nox-metals,[],https://bookface-images.s3.amazonaws.com/small_logos/d953f614b90f897eb3f17d74909591b83860cbc1.png,https://noxmetals.co/,,"Nox Metals is building the fastest processing metals factory in North America. Our software runs quoting, scheduling, and operations to streamline production and reduce cost. We supply CNC shops with custom-cut material at unmatched speed and efficiency.","The modern factory for fast, low-cost metals. ",1.0,Industrials,Unspecified,1751751667,[],[],False,True,False,Summer 2025,Active,"['Industrials', 'Manufacturing and Robotics']",['Unspecified'],Early,False,False,,True,https://www.ycombinator.com/companies/nox-metals,https://yc-oss.github.io/api/batches/summer-2025/nox-metals.json,https://www.ycombinator.com/companies/nox-metals
